,budget,genres,id,imdb_id,popularity,release_date,revenue,runtime,title,vote_average,vote_count,gross_profit,ROI (%)
1551,19500000,"['Drama', 'Fantasy', 'Romance']",399055,tt5580390,22.233,2017-12-01,194989655,123.0,The Shape of Water,7.2,8195,175489655.0,899.9469487179488
1552,93000000,"['Thriller', 'Action', 'Drama', 'Science Fiction']",61791,tt1318514,17.151,2011-08-03,482860185,105.0,Rise of the Planet of the Apes,7.2,7982,389860185.0,419.20450000000005
1553,28000000,"['Adventure', 'Action']",87,tt0087469,19.393,1984-05-23,333000000,118.0,Indiana Jones and the Temple of Doom,7.2,5517,305000000.0,1089.2857142857142
1554,15000000,"['Drama', 'Romance']",51828,tt1563738,15.370999999999999,2011-03-02,59389433,107.0,One Day,7.2,2379,44389433.0,295.92955333333333
1555,82000000,"['Comedy', 'Drama', 'History']",1850,tt0125664,10.287,1999-12-22,47434430,118.0,Man on the Moon,7.2,974,-34565570.0,-42.153134146341465
1560,45000000,"['Drama', 'Romance', 'Fantasy']",4688,tt0445922,9.096,2007-09-14,29625761,133.0,Across the Universe,7.2,881,-15374239.0,-34.16497555555556
1562,12000000,"['Fantasy', 'Drama', 'Science Fiction', 'Romance']",844,tt0212712,6.9510000000000005,2004-05-20,19271312,128.0,2046,7.2,405,7271312.0,60.59426666666666
1563,23600000,"['Comedy', 'Horror']",19908,tt1156398,24.761999999999997,2009-10-07,102391540,88.0,Zombieland,7.2,7798,78791540.0,333.86245762711866
1564,12000000,['Drama'],11296,tt0086969,6.502000000000001,1984-12-14,1400000,120.0,Birdy,7.2,249,-10600000.0,-88.33333333333333
1566,200000000,"['Adventure', 'Fantasy', 'Action']",58,tt0383574,26.156,2006-06-20,1065659812,151.0,Pirates of the Caribbean: Dead Man's Chest,7.2,10427,865659812.0,432.829906
1567,4000000,"['Animation', 'Family', 'Adventure', 'Fantasy']",10693,tt0046183,19.601,1953-02-05,87404651,77.0,Peter Pan,7.2,3410,83404651.0,2085.116275
1568,8000000,"['Comedy', 'Music', 'Romance', 'Drama']",198277,tt1980929,15.581,2013-09-07,63464861,104.0,Begin Again,7.2,2311,55464861.0,693.3107625
1570,15000000,"['Comedy', 'Crime', 'Action']",5236,tt0373469,11.710999999999999,2005-09-05,15785148,103.0,Kiss Kiss Bang Bang,7.2,1593,785148.0,5.23432
1573,20000000,"['Action', 'Thriller']",245891,tt2911666,44.263999999999996,2014-10-22,88761661,101.0,John Wick,7.2,11757,68761661.0,343.808305
1574,30000000,"['Comedy', 'Drama', 'Romance', 'Music']",243,tt0146882,10.887,2000-03-17,47126295,113.0,High Fidelity,7.2,1138,17126295.0,57.087650000000004
1575,50000000,"['Comedy', 'Drama', 'Romance']",50646,tt1570728,14.867,2011-07-29,142851197,118.0,"Crazy, Stupid, Love.",7.2,5145,92851197.0,185.702394
1576,40000000,"['Drama', 'Romance', 'Comedy']",10647,tt0223897,14.514000000000001,2000-10-20,55707411,122.0,Pay It Forward,7.2,1007,15707411.0,39.2685275
1577,40000000,"['Thriller', 'Drama']",296098,tt3682448,17.424,2015-10-15,165478348,141.0,Bridge of Spies,7.2,4737,125478348.0,313.69587
1578,40000000,"['Crime', 'Drama', 'Thriller']",1645,tt0117913,10.234,1996-07-24,152266007,149.0,A Time to Kill,7.2,1073,112266007.0,280.66501750000003
1579,30000000,"['Drama', 'History']",4518,tt0127536,11.380999999999998,1998-09-13,82150642,124.0,Elizabeth,7.2,800,52150642.0,173.83547333333334
1580,8000000,"['Comedy', 'Drama', 'Crime', 'Thriller']",10403,tt0105151,9.65,1992-04-03,21706101,124.0,The Player,7.2,359,13706101.0,171.3262625
1583,80341000,"['Action', 'Adventure', 'Drama', 'War']",12289,tt0425637,10.382,2008-07-10,127814609,150.0,Red Cliff,7.2,406,47473609.0,59.090139530252294
1585,1000000,"['Adventure', 'Animation', 'Drama']",11837,tt0078480,8.156,1978-10-14,3713768,88.0,Watership Down,7.2,347,2713768.0,271.3768
1586,30000000,"['Adventure', 'Comedy', 'Crime']",9013,tt0095631,8.847999999999999,1988-07-20,38413606,126.0,Midnight Run,7.2,483,8413606.0,28.045353333333335
1588,6000,"['Crime', 'Drama', 'Thriller']",11660,tt0154506,6.06,1999-04-02,48482,70.0,Following,7.2,779,42482.0,708.0333333333333
1590,50000000,"['Comedy', 'Drama']",10312,tt0129290,11.599,1998-12-25,202292902,115.0,Patch Adams,7.2,1910,152292902.0,304.585804
1593,30000000,"['Comedy', 'Drama', 'Fantasy', 'Romance']",1262,tt0420223,8.787,2006-09-09,53653224,113.0,Stranger Than Fiction,7.2,1360,23653224.0,78.84408
1594,6500000,"['Comedy', 'Drama']",9388,tt0427944,12.25,2005-03-17,24793509,92.0,Thank You for Smoking,7.2,1277,18293509.0,281.4386
1596,25000000,"['Action', 'Adventure', 'Comedy', 'Fantasy']",6978,tt0090728,13.151,1986-05-30,11000000,99.0,Big Trouble in Little China,7.2,1554,-14000000.0,-56.00000000000001
1597,15400000,"['Drama', 'Romance']",97365,tt2053425,5.818,2012-05-17,25762027,123.0,Rust and Bone,7.2,859,10362027.0,67.28588961038962
1599,1300000,"['Action', 'Drama']",11951,tt0067927,7.757000000000001,1971-01-15,72266306,99.0,Vanishing Point,7.2,223,70966306.0,5458.946615384615
1600,10900000,['Drama'],205601,tt2404181,8.797,2013-05-01,16505460,105.0,Belle,7.2,453,5605460.0,51.42623853211009
1601,12000000,"['Comedy', 'Romance']",9603,tt0112697,15.602,1995-07-19,56631572,97.0,Clueless,7.2,2218,44631572.0,371.9297666666667
1602,40000000,"['Thriller', 'Crime', 'Drama']",1213,tt0134119,13.027000000000001,1999-12-25,128798265,139.0,The Talented Mr. Ripley,7.2,1676,88798265.0,221.9956625
1604,5900000,"['Thriller', 'Drama']",988,tt0078966,6.635,1979-03-16,51718367,122.0,The China Syndrome,7.2,207,45818367.0,776.5824915254237
1605,15000000,"['Drama', 'Romance']",1278,tt0309987,12.206,2003-09-01,15121165,110.0,The Dreamers,7.2,1705,121165.0,0.8077666666666667
1610,35000000,"['Drama', 'History', 'Romance']",18320,tt0962736,10.944,2009-03-04,31878891,105.0,The Young Victoria,7.2,621,-3121109.0,-8.917454285714285
1611,7500000,"['Comedy', 'Drama', 'Romance']",19913,tt1022603,17.714000000000002,2009-07-17,60722734,95.0,(500) Days of Summer,7.2,6302,53222734.0,709.6364533333333
1612,75000000,"['Comedy', 'Romance']",458423,tt6911608,10.883,2018-07-09,12063493,113.0,Mamma Mia! Here We Go Again,7.2,2034,-62936507.0,-83.91534266666667
1613,3600000,"['Drama', 'Romance']",451,tt0113627,11.829,1995-10-27,49800000,112.0,Leaving Las Vegas,7.2,689,46200000.0,1283.3333333333335
1614,18500000,"['Adventure', 'Drama', 'Comedy']",1878,tt0120669,16.924,1998-05-22,10680275,118.0,Fear and Loathing in Las Vegas,7.2,2681,-7819725.0,-42.26878378378379
1615,9800000,"['Drama', 'Horror', 'Crime', 'Thriller']",398173,tt4003440,14.33,2018-10-04,1430505,152.0,The House That Jack Built,7.2,1130,-8369495.0,-85.40301020408162
1616,3500000,"['Animation', 'Action']",217993,tt3060952,11.157,2014-02-02,5155325,79.0,Justice League: War,7.2,478,1655325.0,47.295
1617,800000,"['Comedy', 'Drama']",11446,tt0114906,5.59,1996-05-24,5034794,88.0,Welcome to the Dollhouse,7.2,200,4234794.0,529.34925
1618,69000000,"['Animation', 'Family', 'Comedy']",20352,tt1323594,25.677,2010-07-08,543513985,95.0,Despicable Me,7.2,10925,474513985.0,687.7014275362319
1619,5000000,"['Action', 'Adventure', 'Drama']",551,tt0069113,8.52,1972-12-13,84563118,117.0,The Poseidon Adventure,7.2,459,79563118.0,1591.26236
1624,35000000,['Horror'],346364,tt1396484,16.572,2017-09-06,700381748,135.0,It,7.2,12787,665381748.0,1901.0907085714286
1625,50000000,"['Crime', 'Drama', 'Thriller']",1830,tt0399295,9.748,2005-09-16,72617068,122.0,Lord of War,7.2,2586,22617068.0,45.234136
1626,21000000,"['Comedy', 'Romance']",9576,tt0084805,12.043,1982-12-16,177200000,116.0,Tootsie,7.2,932,156200000.0,743.8095238095239
1627,2500000,"['Crime', 'Drama']",476,tt0097240,5.813,1989-09-09,4729352,101.0,Drugstore Cowboy,7.2,242,2229352.0,89.17408
1628,4000000,"['Science Fiction', 'Action']",8337,tt0096256,13.192,1988-11-23,13008928,94.0,They Live,7.2,1282,9008928.0,225.2232
1631,85000000,"['Fantasy', 'Family', 'Adventure']",420809,tt4777008,51.865,2019-10-16,491570967,118.0,Maleficent: Mistress of Evil,7.2,1964,406570967.0,478.31878470588236
1633,22000000,"['Drama', 'History', 'War']",5902,tt0075784,8.503,1977-06-15,50750000,175.0,A Bridge Too Far,7.2,385,28750000.0,130.6818181818182
1635,14000000,"['Crime', 'Horror', 'Mystery']",4232,tt0117571,16.637,1996-12-20,173046663,112.0,Scream,7.2,3358,159046663.0,1136.047592857143
1636,65000000,"['Action', 'Adventure', 'Science Fiction']",861,tt0100802,19.954,1990-06-01,261317921,113.0,Total Recall,7.2,3251,196317921.0,302.02757076923075
1637,16000000,"['Adventure', 'Drama', 'Comedy']",4538,tt0838221,10.497,2007-09-07,24377151,91.0,The Darjeeling Limited,7.2,1840,8377151.0,52.35719375
1638,500000,"['Drama', 'Crime']",203,tt0070379,11.614,1973-10-02,3000000,110.0,Mean Streets,7.2,1043,2500000.0,500.0
1639,16000000,['Drama'],339984,tt4257926,11.588,2016-03-17,73983359,119.0,Miracles from Heaven,7.2,583,57983359.0,362.39599375
1641,5500000,"['Action', 'Crime', 'Drama', 'Thriller']",916,tt0062765,6.966,1968-10-17,42300873,113.0,Bullitt,7.2,520,36800873.0,669.1067818181818
1643,6000000,['Comedy'],505600,tt1489887,15.052999999999999,2019-05-24,24849029,102.0,Booksmart,7.2,936,18849029.0,314.15048333333334
1645,2200000,"['Crime', 'Drama', 'Thriller']",994,tt0067800,12.112,1971-12-23,3251794,116.0,Straw Dogs,7.2,459,1051794.0,47.80881818181818
1646,36000000,"['Drama', 'Romance']",345920,tt4682786,11.373,2016-12-06,88528280,97.0,Collateral Beauty,7.2,3678,52528280.0,145.91188888888888
1647,10000000,"['Action', 'Crime', 'Drama']",232,tt0086216,6.841,1983-10-20,2494480,94.0,Rumble Fish,7.2,319,-7505520.0,-75.0552
1648,70000000,"['Thriller', 'Drama', 'Romance']",9833,tt0293508,11.924000000000001,2004-12-08,154648887,143.0,The Phantom of the Opera,7.2,916,84648887.0,120.92698142857144
1652,65000000,"['Adventure', 'Fantasy', 'Family']",8844,tt0113497,7.107,1995-12-15,262797249,104.0,Jumanji,7.2,6818,197797249.0,304.30346
1653,15000000,['Drama'],294016,tt3203606,13.046,2015-10-27,8235661,124.0,Trumbo,7.2,992,-6764339.0,-45.09559333333333
1654,3000000,"['Adventure', 'Drama', 'History', 'War']",11646,tt0082432,11.013,1981-08-13,11740000,112.0,Gallipoli,7.2,231,8740000.0,291.33333333333337
1655,80000000,"['Action', 'Animation', 'Comedy', 'Family', 'Fantasy']",324849,tt4116284,13.18,2017-02-08,311950384,104.0,The Lego Batman Movie,7.2,3215,231950384.0,289.93798000000004
1656,1000000,"['Crime', 'Drama']",12143,tt0103759,10.509,1992-09-16,2019469,91.0,Bad Lieutenant,7.2,381,1019469.0,101.9469
1657,9000000,"['Drama', 'Family']",5693,tt0091217,5.785,1986-11-14,28607524,114.0,Hoosiers,7.2,261,19607524.0,217.86137777777776
1659,15000000,['Drama'],14047,tt0427309,15.024000000000001,2007-12-27,30226144,126.0,The Great Debaters,7.2,304,15226144.0,101.50762666666667
1662,275576,['Drama'],38810,tt1379182,11.709000000000001,2009-06-01,110197,98.0,Dogtooth,7.2,912,-165379.0,-60.012120068511045
1663,55000000,"['Thriller', 'Action', 'Crime']",156022,tt0455944,31.04,2014-09-24,192330738,132.0,The Equalizer,7.2,5554,137330738.0,249.69225090909092
1666,3000000,"['Animation', 'Family']",9078,tt0057546,12.638,1963-12-25,22182353,79.0,The Sword in the Stone,7.2,2330,19182353.0,639.4117666666666
1668,1500000,"['Romance', 'Comedy', 'Drama', 'Crime']",9464,tt0118789,7.768,1998-01-20,2375097,110.0,Buffalo '66,7.2,395,875097.0,58.3398
1669,18000000,"['Drama', 'Romance', 'Thriller']",8088,tt0913425,7.938,2009-03-01,30991660,127.0,Broken Embraces,7.2,348,12991660.0,72.17588888888888
1670,50000000,"['Crime', 'Fantasy', 'Drama']",1427,tt0396171,15.249,2006-09-13,132180323,147.0,Perfume: The Story of a Murderer,7.2,2556,82180323.0,164.360646
1671,1800000,"['Horror', 'Thriller']",7340,tt0074285,14.078,1976-11-03,33800000,98.0,Carrie,7.2,2064,32000000.0,1777.7777777777778
1672,32000000,['Drama'],68722,tt1560747,12.280999999999999,2012-09-07,28258060,137.0,The Master,7.2,1606,-3741940.0,-11.6935625
1674,2500000,"['Comedy', 'Drama', 'Romance']",401,tt0333766,9.112,2004-07-28,26781723,102.0,Garden State,7.2,1098,24281723.0,971.26892
1676,125000000,"['Action', 'Thriller', 'Crime']",51497,tt1596343,2.459,2011-04-20,626137675,130.0,Fast Five,7.2,4831,501137675.0,400.91013999999996
1677,10000000,"['Drama', 'Romance']",417678,tt5001718,11.652000000000001,2017-05-18,61621140,96.0,"Everything, Everything",7.2,2791,51621140.0,516.2114
1678,60000000,"['Drama', 'History']",22954,tt1057500,10.977,2009-12-10,122233971,134.0,Invictus,7.2,2410,62233971.0,103.723285
1679,70000000,"['Adventure', 'Fantasy', 'Romance', 'Family']",2270,tt0486655,12.071,2007-08-09,135560026,127.0,Stardust,7.2,2438,65560026.0,93.65718
1680,1000000,"['War', 'Drama', 'Thriller']",336050,tt3808342,6.279,2015-06-11,1777043,107.0,Son of Saul,7.2,596,777043.0,77.7043
1682,40000000,"['Horror', 'Mystery', 'Thriller']",259693,tt3065204,11.762,2016-05-13,320170008,134.0,The Conjuring 2,7.2,4744,280170008.0,700.42502
1683,12000000,"['Comedy', 'Crime']",37136,tt0095705,15.055,1988-12-02,78756177,85.0,The Naked Gun: From the Files of Police Squad!,7.2,2038,66756177.0,556.301475
1684,8000000,"['Crime', 'Drama']",504,tt0340855,13.36,2003-12-24,60378584,110.0,Monster,7.2,1154,52378584.0,654.7323
1688,42000000,"['Romance', 'Comedy', 'Drama']",509,tt0125439,13.962,1999-05-13,363889678,124.0,Notting Hill,7.2,3392,321889678.0,766.4039952380953
1689,13000000,"['Action', 'Thriller', 'Science Fiction']",5548,tt0093870,21.195999999999998,1987-07-17,53424681,102.0,RoboCop,7.2,2766,40424681.0,310.9590846153846
1690,11000000,['Drama'],86829,tt2042568,11.550999999999998,2013-10-13,32935319,105.0,Inside Llewyn Davis,7.2,1608,21935319.0,199.41199090909092
1692,9400000,"['Action', 'Adventure', 'Comedy', 'Crime']",11576,tt0057193,10.440999999999999,1963-11-07,60000000,163.0,"It's a Mad, Mad, Mad, Mad World",7.2,286,50600000.0,538.2978723404256
1694,8538703,"['Action', 'Thriller']",9322,tt0100263,10.09,1990-02-21,5000000,117.0,La Femme Nikita,7.2,1070,-3538703.0,-41.44309738844412
1698,5000000,['Drama'],10217,tt0120255,9.127,1997-05-14,3263585,112.0,The Sweet Hereafter,7.2,201,-1736415.0,-34.728300000000004
1699,5000000,"['Horror', 'Thriller', 'Science Fiction']",170,tt0289043,16.73,2002-10-31,82719885,113.0,28 Days Later,7.2,3731,77719885.0,1554.3977
1701,15000000,['Drama'],317557,tt4341582,8.247,2016-09-23,10367161,124.0,Queen of Katwe,7.2,258,-4632839.0,-30.885593333333333
1702,50000000,"['Adventure', 'Comedy', 'Drama']",421,tt0362270,11.727,2004-12-10,34808403,119.0,The Life Aquatic with Steve Zissou,7.2,1559,-15191597.0,-30.383194000000003
1704,13000000,"['Thriller', 'Horror']",9540,tt0094964,7.621,1988-09-23,8038508,115.0,Dead Ringers,7.2,394,-4961492.0,-38.16532307692307
1705,60000000,"['Comedy', 'Family']",14306,tt0822832,11.315,2008-12-25,242717113,115.0,Marley & Me,7.2,3042,182717113.0,304.5285216666667
1706,50000000,['Drama'],60308,tt1210166,10.95,2011-09-22,110206216,134.0,Moneyball,7.2,2584,60206216.0,120.412432
1707,7400000,"['Drama', 'Science Fiction']",62215,tt1527186,12.838,2011-05-26,15946321,135.0,Melancholia,7.2,1878,8546321.0,115.49082432432431
1708,700000,"['Crime', 'Drama', 'Comedy']",308639,tt3850214,7.532,2015-06-19,17986781,103.0,Dope,7.2,1021,17286781.0,2469.540142857143
1709,25000000,"['Comedy', 'Drama']",48034,tt1440232,7.6770000000000005,2010-10-20,48531470,154.0,Little White Lies,7.2,982,23531470.0,94.12588
1713,2000000,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller', 'Western']",16608,tt0421238,8.351,2005-10-06,5048693,104.0,The Proposition,7.2,363,3048693.0,152.43465
1714,9000000,"['Comedy', 'Drama']",376660,tt1878870,12.748,2016-11-18,18803648,105.0,The Edge of Seventeen,7.2,2585,9803648.0,108.92942222222221
1716,20000000,"['Drama', 'Mystery']",14359,tt0918927,13.262,2008-11-27,50907234,104.0,Doubt,7.2,1003,30907234.0,154.53617
1717,17000000,"['Horror', 'Mystery']",635,tt0092563,16.694000000000003,1987-03-06,17185632,113.0,Angel Heart,7.2,744,185632.0,1.0919529411764706
1720,60000000,"['Adventure', 'Drama', 'Family']",1265,tt0398808,10.34,2007-02-16,137587063,96.0,Bridge to Terabithia,7.2,2760,77587063.0,129.3117716666667
1722,15000000,"['Adventure', 'Action', 'Comedy', 'Thriller', 'Crime']",941,tt0093409,12.652999999999999,1987-03-06,120207127,110.0,Lethal Weapon,7.2,2593,105207127.0,701.3808466666666
1723,23000000,"['Comedy', 'Drama', 'History', 'Adventure']",319888,tt1083452,10.349,2016-02-26,46152411,106.0,Eddie the Eagle,7.2,1313,23152411.0,100.66265652173914
1726,25000000,"['Comedy', 'Drama']",72113,tt1692486,11.255,2011-09-16,27603069,80.0,Carnage,7.2,1691,2603069.0,10.412276
1727,45000000,"['Comedy', 'Crime', 'Drama']",1574,tt0299658,13.742,2002-12-26,306776732,113.0,Chicago,7.2,1538,261776732.0,581.7260711111112
1728,12500000,['Drama'],45094,tt1244754,8.196,2010-09-11,6732980,107.0,Conviction,7.2,335,-5767020.0,-46.13616
1729,105000000,"['Science Fiction', 'Thriller', 'Drama']",49047,tt1454468,21.396,2013-10-03,716392705,91.0,Gravity,7.2,10670,611392705.0,582.2787666666667
1730,3400000,"['Horror', 'Drama', 'Thriller']",6537,tt0464141,10.068,2007-05-20,78638987,105.0,The Orphanage,7.2,1477,75238987.0,2212.911382352941
1731,15000000,"['Crime', 'Drama']",10673,tt0094291,10.956,1987-12-10,43848069,126.0,Wall Street,7.2,1114,28848069.0,192.32046
1741,9000000,"['Crime', 'Drama']",1623,tt0080474,8.562999999999999,1980-06-20,37121708,125.0,Brubaker,7.2,220,28121708.0,312.4634222222222
1742,22000000,['Western'],2055,tt0316356,7.824,2003-08-29,68296293,139.0,Open Range,7.2,525,46296293.0,210.43769545454546
1743,10000000,"['Comedy', 'Drama']",371638,tt3521126,13.071,2017-03-12,29820616,104.0,The Disaster Artist,7.2,2244,19820616.0,198.20616
1744,20000000,['Drama'],2355,tt0490204,9.459,2007-03-23,22222308,124.0,Reign Over Me,7.2,623,2222308.0,11.11154
1746,110000000,['Drama'],2567,tt0338751,24.228,2004-12-17,102000000,170.0,The Aviator,7.2,3137,-8000000.0,-7.2727272727272725
1747,43000000,"['Drama', 'Fantasy']",258230,tt3416532,15.870999999999999,2016-10-07,47309313,108.0,A Monster Calls,7.2,2138,4309313.0,10.021658139534884
1750,90000000,"['Action', 'Adventure', 'Crime', 'Mystery']",10528,tt0988045,13.152999999999999,2009-12-23,524028679,129.0,Sherlock Holmes,7.2,9901,434028679.0,482.2540877777778
1752,24000000,"['Science Fiction', 'Adventure']",168,tt0092007,11.364,1986-11-26,133000000,119.0,Star Trek IV: The Voyage Home,7.2,814,109000000.0,454.1666666666667
1754,8731048,"['Mystery', 'Drama', 'Thriller']",445,tt0387898,9.946,2005-10-05,36000000,117.0,Caché,7.2,497,27268952.0,312.3216365320635
1756,25000000,"['Comedy', 'Drama', 'Family']",788,tt0107614,13.54,1993-11-24,441286195,125.0,Mrs. Doubtfire,7.2,3740,416286195.0,1665.14478
1757,28000000,['Romance'],112949,tt1702439,6.899,2013-02-07,97594140,115.0,Safe Haven,7.2,1596,69594140.0,248.5505
1758,15000000,"['Fantasy', 'Adventure', 'Family', 'Animation']",11639,tt0083791,9.287,1982-12-17,40577001,93.0,The Dark Crystal,7.2,588,25577001.0,170.51334
1760,65000000,"['Drama', 'Crime', 'Thriller']",1538,tt0369339,19.061,2004-08-04,217764291,120.0,Collateral,7.2,2948,152764291.0,235.02198615384614
1763,37000000,"['Crime', 'Drama', 'Thriller']",23168,tt0840361,13.648,2010-09-15,154026136,125.0,The Town,7.2,2726,117026136.0,316.28685405405406
1764,300000000,"['Adventure', 'Fantasy', 'Action']",285,tt0449088,19.039,2007-05-19,961000000,169.0,Pirates of the Caribbean: At World's End,7.2,9276,661000000.0,220.33333333333331
1765,55000000,"['Drama', 'Romance']",42297,tt1126591,10.003,2010-11-23,89519773,119.0,Burlesque,7.2,1412,34519773.0,62.76322363636364
1766,5300000,"['Drama', 'Comedy', 'Romance']",1555,tt0283900,7.507000000000001,2002-05-17,3897799,122.0,The Spanish Apartment,7.2,606,-1402201.0,-26.456622641509437
1767,30000000,"['Comedy', 'Drama']",46829,tt1423894,7.766,2010-10-26,8454301,134.0,Barney's Version,7.2,243,-21545699.0,-71.81899666666666
1769,7000000,"['Drama', 'Romance']",2998,tt0066601,6.3629999999999995,1970-02-09,1000000,113.0,Zabriskie Point,7.2,202,-6000000.0,-85.71428571428571
1770,27000000,"['Thriller', 'Mystery', 'Science Fiction']",51876,tt1219289,15.159,2011-03-08,161849455,105.0,Limitless,7.2,7027,134849455.0,499.4424259259259
1771,35000000,"['Fantasy', 'Action']",268,tt0096895,21.923000000000002,1989-06-23,411348924,126.0,Batman,7.2,4437,376348924.0,1075.28264
