,budget,genres,id,imdb_id,popularity,release_date,revenue,runtime,title,vote_average,vote_count,gross_profit,ROI (%),qty_of_genres,weighted_budget,weighted_ROI,release_year
152,180000,"['Drama', 'Comedy', 'Family']",21334,tt0118849,6.186,1997-08-01,925402,89.0,Children of Heaven,8.0,255,745402.0,414.11,3,60000.0,138.04,1997
153,100000000,"['Crime', 'Drama', 'Comedy']",106646,tt0993846,25.706999999999997,2013-12-25,392000694,180.0,The Wolf of Wall Street,8.0,14211,292000694.0,292.0,3,33333333.33,97.33,2013
154,84000000,['Drama'],316029,tt1485796,18.345,2017-12-20,432844677,105.0,The Greatest Showman,8.0,5965,348844677.0,415.29,1,84000000.0,415.29,2017
155,40000000,"['Drama', 'Romance']",331482,tt3281548,37.038000000000004,2019-12-25,191540586,134.0,Little Women,8.0,1238,151540586.0,378.85,2,20000000.0,189.42,2019
156,64000,['Drama'],1626,tt0056663,8.443,1962-08-28,24517,84.0,Vivre Sa Vie,8.0,293,-39483.0,-61.69,1,64000.0,-61.69,1962
157,4000000,"['Comedy', 'Romance', 'Drama', 'Music']",369557,tt3544112,14.204,2016-03-11,13624522,106.0,Sing Street,8.0,1366,9624522.0,240.61,4,1000000.0,60.15,2016
158,500000,['Drama'],60243,tt1832382,12.083,2011-03-15,24426169,123.0,A Separation,8.0,901,23926169.0,4785.23,1,500000.0,4785.23,2011
159,1821052,['Drama'],25364,tt0043338,7.561,1951-06-29,1300000,111.0,Ace in the Hole,8.0,271,-521052.0,-28.61,1,1821052.0,-28.61,1951
160,102000000,"['Action', 'Thriller', 'Science Fiction']",280,tt0103064,30.961,1991-07-03,520000000,137.0,Terminator 2: Judgment Day,8.0,7627,418000000.0,409.8,3,34000000.0,136.6,1991
161,33000000,['Drama'],13223,tt1205489,19.572,2008-12-09,269958228,116.0,Gran Torino,8.0,6599,236958228.0,718.06,1,33000000.0,718.06,2008
162,4000000,"['Drama', 'Crime']",627,tt0117951,28.625999999999998,1996-02-23,16491080,94.0,Trainspotting,8.0,6112,12491080.0,312.28,2,2000000.0,156.14,1996
163,18000000,['Drama'],1578,tt0081398,17.534000000000002,1980-11-14,23000000,129.0,Raging Bull,8.0,2222,5000000.0,27.78,1,18000000.0,27.78,1980
164,130000000,"['Adventure', 'Fantasy']",673,tt0304141,27.904,2004-05-31,789804554,141.0,Harry Potter and the Prisoner of Azkaban,8.0,13022,659804554.0,507.54,2,65000000.0,253.77,2004
165,12000000,"['Crime', 'Drama']",5924,tt0070511,10.870999999999999,1973-12-13,53267000,151.0,Papillon,8.0,969,41267000.0,343.89,2,6000000.0,171.94,1973
166,30000000,"['Action', 'Crime']",24,tt0266697,27.119,2003-10-10,180899045,111.0,Kill Bill: Vol. 1,8.0,10867,150899045.0,503.0,2,15000000.0,251.5,2003
167,9000000,"['Drama', 'Comedy']",20453,tt1187043,14.354000000000001,2009-12-23,70000000,170.0,3 Idiots,7.9,1316,61000000.0,677.78,2,4500000.0,338.89,2009
168,2000000,"['Crime', 'Drama', 'Mystery', 'Romance']",25376,tt1305806,9.368,2009-08-13,33965843,130.0,The Secret in Their Eyes,7.9,1315,31965843.0,1598.29,4,500000.0,399.57,2009
169,20000000,"['Drama', 'History']",76203,tt2024544,26.34,2013-10-18,187000000,134.0,12 Years a Slave,7.9,7456,167000000.0,835.0,2,10000000.0,417.5,2013
170,5000000,"['Drama', 'History']",152532,tt0790636,13.714,2013-11-17,55198285,117.0,Dallas Buyers Club,7.9,5461,50198285.0,1003.97,2,2500000.0,501.98,2013
171,1288000,"['Drama', 'Mystery']",223,tt0032976,10.789000000000001,1940-03-23,6000000,130.0,Rebecca,7.9,781,4712000.0,365.84,2,644000.0,182.92,1940
172,12800000,"['Drama', 'Crime', 'Music']",16,tt0168629,15.919,2000-05-17,40031879,141.0,Dancer in the Dark,7.9,915,27231879.0,212.75,3,4266666.67,70.92,2000
173,6000000,"['Crime', 'Drama', 'Mystery', 'Thriller']",829,tt0071315,18.302,1974-06-20,30000000,130.0,Chinatown,7.9,2057,24000000.0,400.0,4,1500000.0,100.0,1974
174,175000000,"['Drama', 'Comedy', 'Animation', 'Family']",150540,tt2096673,38.818000000000005,2015-06-09,857611174,95.0,Inside Out,7.9,14180,682611174.0,390.06,4,43750000.0,97.52,2015
175,2800000,['Comedy'],3034,tt0072431,14.674000000000001,1974-12-15,86273333,106.0,Young Frankenstein,7.9,1873,83473333.0,2981.19,1,2800000.0,2981.19,1974
176,30000000,"['Animation', 'Comedy', 'Family']",862,tt0114709,27.045,1995-10-30,373554033,81.0,Toy Story,7.9,11716,343554033.0,1145.18,3,10000000.0,381.73,1995
177,30000000,['Drama'],70,tt0405159,17.297,2004-12-15,216763646,132.0,Million Dollar Baby,7.9,5552,186763646.0,622.55,1,30000000.0,622.55,2004
178,28000000,"['Science Fiction', 'Drama', 'Thriller']",78,tt0083658,31.899,1982-06-25,32868943,117.0,Blade Runner,7.9,8519,4868943.0,17.39,3,9333333.33,5.8,1982
179,2500000,"['Comedy', 'Crime', 'Drama']",11293,tt0070510,8.025,1973-05-09,30900000,102.0,Paper Moon,7.9,327,28400000.0,1136.0,3,833333.33,378.67,1973
180,14000000,['Western'],33,tt0105695,19.475,1992-08-07,159157447,131.0,Unforgiven,7.9,2222,145157447.0,1036.84,1,14000000.0,1036.84,1992
181,1500000,"['Comedy', 'Romance', 'Drama']",804,tt0046250,12.155,1953-08-26,12000000,119.0,Roman Holiday,7.9,1065,10500000.0,700.0,3,500000.0,233.33,1953
182,1300000,['Drama'],336804,tt3966404,7.098,2015-06-17,250000,97.0,Mustang,7.9,899,-1050000.0,-80.77,1,1300000.0,-80.77,2015
183,3800000,['Drama'],10774,tt0074958,10.645,1976-11-01,23689877,122.0,Network,7.9,837,19889877.0,523.42,1,3800000.0,523.42,1976
184,15000000,"['Drama', 'Romance']",266856,tt2980516,17.875999999999998,2014-11-26,123726688,123.0,The Theory of Everything,7.9,7118,108726688.0,724.84,2,7500000.0,362.42,2014
185,2500000,"['Drama', 'Romance']",76,tt0112471,12.497,1995-01-27,5535405,101.0,Before Sunrise,7.9,2080,3035405.0,121.42,2,1250000.0,60.71,1995
186,28000000,"['Drama', 'Romance']",4348,tt0414387,21.524,2005-09-16,121147947,135.0,Pride & Prejudice,7.9,3859,93147947.0,332.67,2,14000000.0,166.34,2005
187,170000000,"['Action', 'Science Fiction', 'Adventure']",118340,tt2015381,42.813,2014-07-30,772776600,121.0,Guardians of the Galaxy,7.9,19823,602776600.0,354.57,3,56666666.67,118.19,2014
188,7000000,"['Drama', 'Family', 'Comedy']",400928,tt4481414,13.927,2017-04-12,40343446,101.0,Gifted,7.9,2368,33343446.0,476.33,3,2333333.33,158.78,2017
189,7500000,['Drama'],396,tt0061184,7.593999999999999,1966-06-21,33736689,131.0,Who's Afraid of Virginia Woolf?,7.9,405,26236689.0,349.82,1,7500000.0,349.82,1966
190,47000000,"['Science Fiction', 'Drama', 'Romance', 'Fantasy']",31011,tt0485947,14.853,2009-11-06,2331721,156.0,Mr. Nobody,7.9,3773,-44668279.0,-95.04,4,11750000.0,-23.76,2009
191,18400000,"['Action', 'Crime', 'Comedy']",522627,tt8367814,41.632,2020-01-01,48441089,113.0,The Gentlemen,7.9,359,30041089.0,163.27,3,6133333.33,54.42,2020
192,13000000,['Drama'],7984,tt0107207,11.511,1993-12-12,65796862,133.0,In the Name of the Father,7.9,865,52796862.0,406.13,1,13000000.0,406.13,1993
193,40000000,"['Mystery', 'Thriller', 'Drama']",745,tt0167404,16.618,1999-08-06,672806292,107.0,The Sixth Sense,7.9,7068,632806292.0,1582.02,3,13333333.33,527.34,1999
194,52000000,"['Drama', 'Crime']",640,tt0264464,15.388,2002-12-25,352114312,141.0,Catch Me If You Can,7.9,8510,300114312.0,577.14,2,26000000.0,288.57,2002
195,6600000,['Drama'],451945,tt6135348,8.406,2017-08-23,7632420,135.0,BPM (Beats per Minute),7.9,875,1032420.0,15.64,1,6600000.0,15.64,2017
196,175000000,"['Animation', 'Comedy', 'Family', 'Adventure']",14160,tt1049413,35.914,2009-05-28,735099082,96.0,Up,7.9,13665,560099082.0,320.06,4,43750000.0,80.02,2009
197,1000000,"['Adventure', 'Animation', 'Fantasy']",81,tt0087544,24.86,1984-03-11,3301446,117.0,Nausicaä of the Valley of the Wind,7.9,1666,2301446.0,230.14,3,333333.33,76.71,1984
198,10000000,"['Comedy', 'Romance']",194,tt0211915,17.329,2001-04-25,173921954,122.0,Amélie,7.9,7085,163921954.0,1639.22,2,5000000.0,819.61,2001
199,4000000,"['Drama', 'Romance', 'War']",770,tt0031381,17.628,1939-12-15,400176459,233.0,Gone with the Wind,7.9,2053,396176459.0,9904.41,3,1333333.33,3301.47,1939
200,13000000,"['Action', 'Comedy', 'Drama']",348892,tt3863552,7.584,2015-07-17,150000000,159.0,Bajrangi Bhaijaan,7.9,258,137000000.0,1053.85,3,4333333.33,351.28,2015
201,25000000,"['Crime', 'Drama', 'Thriller']",6977,tt0477348,18.963,2007-11-08,171627166,122.0,No Country for Old Men,7.9,6762,146627166.0,586.51,3,8333333.33,195.5,2007
202,55000000,['Drama'],1402,tt0454921,18.331,2006-12-14,307077295,117.0,The Pursuit of Happyness,7.9,5931,252077295.0,458.32,1,55000000.0,458.32,2006
203,90000000,"['Animation', 'Family', 'Adventure']",10674,tt0120762,22.506999999999998,1998-06-18,304320254,88.0,Mulan,7.9,5527,214320254.0,238.13,3,30000000.0,79.38,1998
204,325000,"['Comedy', 'Romance']",3078,tt0025316,9.649,1934-02-22,4500000,105.0,It Happened One Night,7.9,576,4175000.0,1284.62,2,162500.0,642.31,1934
205,61000000,"['Mystery', 'Thriller', 'Drama']",210577,tt2267998,37.411,2014-10-01,369330363,149.0,Gone Girl,7.9,11827,308330363.0,505.46,3,20333333.33,168.49,2014
206,72000000,"['Action', 'Drama', 'History', 'War']",197,tt0112573,18.429000000000002,1995-05-24,210000000,178.0,Braveheart,7.9,6157,138000000.0,191.67,4,18000000.0,47.92,1995
207,200000,['Western'],391,tt0058461,15.654000000000002,1964-09-12,14500000,99.0,A Fistful of Dollars,7.9,2155,14300000.0,7150.0,1,200000.0,7150.0,1964
208,8000000,"['Crime', 'Drama']",235,tt0092005,16.69,1986-08-08,52287414,89.0,Stand by Me,7.9,3262,44287414.0,553.59,2,4000000.0,276.8,1986
209,54000000,"['Action', 'Thriller', 'Fantasy']",752,tt0434409,20.76,2006-02-23,132511035,132.0,V for Vendetta,7.9,9127,78511035.0,145.39,3,18000000.0,48.46,2006
210,15000000,"['Comedy', 'Crime']",115,tt0118715,19.857,1998-03-06,46189568,117.0,The Big Lebowski,7.9,6560,31189568.0,207.93,2,7500000.0,103.96,1998
211,18000000,"['Adventure', 'Action']",85,tt0082971,24.784000000000002,1981-06-12,389925971,115.0,Raiders of the Lost Ark,7.9,7488,371925971.0,2066.26,2,9000000.0,1033.13,1981
212,2500000,"['Drama', 'Fantasy', 'Romance']",144,tt0093191,9.479,1987-05-17,3210139,128.0,Wings of Desire,7.9,569,710139.0,28.41,3,833333.33,9.47,1987
213,2000000,"['Thriller', 'Drama', 'Romance']",303,tt0038787,12.245,1946-08-21,24464742,103.0,Notorious,7.9,775,22464742.0,1123.24,3,666666.67,374.41,1946
214,3000000,"['Drama', 'History', 'War']",826,tt0050212,12.588,1957-10-02,44908000,161.0,The Bridge on the River Kwai,7.9,1061,41908000.0,1396.93,3,1000000.0,465.64,1957
215,63000000,"['Adventure', 'Science Fiction']",329,tt0107290,15.945,1993-06-11,920100000,127.0,Jurassic Park,7.9,10130,857100000.0,1360.48,2,31500000.0,680.24,1993
216,18500000,"['Action', 'Thriller', 'Science Fiction']",679,tt0090605,25.83,1986-07-18,183316455,137.0,Aliens,7.9,5675,164816455.0,890.9,3,6166666.67,296.97,1986
217,30000000,"['Comedy', 'Drama', 'Romance', 'Music']",313369,tt3783958,29.753,2016-11-29,445435700,129.0,La La Land,7.9,11295,415435700.0,1384.79,4,7500000.0,346.2,2016
218,23000000,"['Romance', 'Science Fiction', 'Drama']",152601,tt1798709,25.2,2013-12-18,47351251,126.0,Her,7.9,9056,24351251.0,105.88,3,7666666.67,35.29,2013
219,62770198,"['Adventure', 'Comedy', 'Animation']",399174,tt5104604,16.009,2018-03-23,64207623,101.0,Isle of Dogs,7.9,2530,1437425.0,2.29,3,20923399.33,0.76,2018
220,7000000,"['Crime', 'Drama', 'Thriller']",275,tt0116282,13.710999999999999,1996-03-08,60611975,98.0,Fargo,7.9,4406,53611975.0,765.89,3,2333333.33,255.3,1996
221,29000000,"['Romance', 'Drama']",11036,tt0332280,16.070999999999998,2004-06-25,115603229,123.0,The Notebook,7.9,7012,86603229.0,298.63,2,14500000.0,149.32,2004
222,13500000,"['Drama', 'Romance', 'Crime', 'Mystery']",152742,tt1924396,11.409,2013-01-01,19255873,124.0,The Best Offer,7.9,1711,5755873.0,42.64,4,3375000.0,10.66,2013
223,12000000,"['Comedy', 'Drama', 'Romance', 'Fantasy']",122906,tt2194499,15.142000000000001,2013-08-16,87100449,123.0,About Time,7.9,4643,75100449.0,625.84,4,3000000.0,156.46,2013
224,590235,"['Animation', 'Comedy', 'Drama']",24238,tt0978762,10.538,2009-02-09,1725381,92.0,Mary and Max,7.9,1086,1135146.0,192.32,3,196745.0,64.11,2009
225,60000000,"['Action', 'Crime', 'Drama', 'Thriller']",949,tt0113277,16.254,1995-12-15,187436818,170.0,Heat,7.8,3692,127436818.0,212.39,4,15000000.0,53.1,1995
226,125000000,"['Adventure', 'Fantasy', 'Family']",671,tt0241527,43.288000000000004,2001-11-16,976475550,152.0,Harry Potter and the Philosopher's Stone,7.8,15741,851475550.0,681.18,3,41666666.67,227.06,2001
227,30000000,"['Action', 'Crime', 'Thriller']",393,tt0378194,17.257,2004-04-16,152159461,136.0,Kill Bill: Vol. 2,7.8,8691,122159461.0,407.2,3,10000000.0,135.73,2004
228,2000000,['Drama'],990,tt0054997,8.829,1961-09-25,7600000,134.0,The Hustler,7.8,494,5600000.0,280.0,1,2000000.0,280.0,1961
229,2100000,"['Drama', 'History', 'Romance']",887,tt0036868,7.79,1946-12-25,23650000,172.0,The Best Years of Our Lives,7.8,288,21550000.0,1026.19,3,700000.0,342.06,1946
230,15000000,"['Adventure', 'Drama']",5915,tt0758758,14.062000000000001,2007-09-11,56255142,148.0,Into the Wild,7.8,6400,41255142.0,275.03,2,7500000.0,137.51,2007
231,60000000,"['Drama', 'Romance']",453,tt0268978,18.707,2001-12-11,313542341,135.0,A Beautiful Mind,7.8,6209,253542341.0,422.57,2,30000000.0,211.28,2001
232,6500000,['Drama'],925,tt0097216,8.521,1989-06-14,37295445,120.0,Do the Right Thing,7.8,743,30795445.0,473.78,1,6500000.0,473.78,1989
233,12500000,"['War', 'Drama']",14574,tt0914798,12.752,2008-05-07,20416563,94.0,The Boy in the Striped Pyjamas,7.8,4072,7916563.0,63.33,2,6250000.0,31.66,2008
234,20000000,"['Drama', 'Thriller', 'History']",314365,tt1895587,12.729000000000001,2015-11-06,88346473,129.0,Spotlight,7.8,5495,68346473.0,341.73,3,6666666.67,113.91,2015
235,375000,"['Mystery', 'Crime', 'Thriller']",963,tt0033870,12.633,1941-10-18,1772000,101.0,The Maltese Falcon,7.8,857,1397000.0,372.53,3,125000.0,124.18,1941
236,1800000,['Drama'],702,tt0044081,8.951,1951-09-18,8000000,125.0,A Streetcar Named Desire,7.8,675,6200000.0,344.44,1,1800000.0,344.44,1951
237,22000000,"['Adventure', 'Drama', 'Western']",581,tt0099348,22.638,1990-11-09,424208848,181.0,Dances with Wolves,7.8,2298,402208848.0,1828.22,3,7333333.33,609.41,1990
238,70000000,"['Adventure', 'Animation', 'Family', 'Science Fiction', 'Comedy']",10386,tt0129167,10.725999999999999,1999-08-06,23159305,86.0,The Iron Giant,7.8,3202,-46840695.0,-66.92,5,14000000.0,-13.38,1999
239,15000000,"['Thriller', 'Drama', 'Mystery']",1018,tt0166924,15.636,2001-09-08,20117339,147.0,Mulholland Drive,7.8,3386,5117339.0,34.12,3,5000000.0,11.37,2001
240,400000,"['Adventure', 'Comedy', 'Fantasy']",762,tt0071853,22.983,1975-05-25,5028948,91.0,Monty Python and the Holy Grail,7.8,3462,4628948.0,1157.24,3,133333.33,385.75,1975
241,30000000,"['Crime', 'Thriller']",6075,tt0106519,13.575,1993-11-10,36516012,144.0,Carlito's Way,7.8,1680,6516012.0,21.72,2,15000000.0,10.86,1993
242,4000000,"['Comedy', 'Drama', 'Romance']",703,tt0075686,13.245,1977-04-19,38251425,93.0,Annie Hall,7.8,2314,34251425.0,856.29,3,1333333.33,285.43,1977
243,6000000,"['Fantasy', 'Drama', 'Mystery']",141,tt0246578,20.666,2001-01-18,1270522,114.0,Donnie Darko,7.8,7688,-4729478.0,-78.82,3,2000000.0,-26.27,2001
244,2000000,['Comedy'],203217,tt2464018,5.997000000000001,2013-06-21,20552094,85.0,Minha Mãe é Uma Peça: O Filme,7.8,404,18552094.0,927.6,1,2000000.0,927.6,2013
245,200000000,"['Drama', 'Romance', 'Thriller']",597,tt0120338,25.656,1997-11-18,1845034188,194.0,Titanic,7.8,16022,1645034188.0,822.52,3,66666666.67,274.17,1997
246,18339750,"['Drama', 'History', 'War']",613,tt0363163,12.929,2004-09-08,92180910,156.0,Downfall,7.8,2039,73841160.0,402.63,3,6113250.0,134.21,2004
247,8000000,"['Animation', 'Drama', 'Family']",393559,tt2321405,5.669,2016-10-12,292279,66.0,My Life as a Zucchini,7.8,702,-7707721.0,-96.35,3,2666666.67,-32.12,2016
248,4600000,"['Crime', 'Drama']",12093,tt0300140,7.122000000000001,2002-08-23,1007747,109.0,Lilya 4-ever,7.8,269,-3592253.0,-78.09,2,2300000.0,-39.04,2002
249,1000000,"['Comedy', 'Drama']",2108,tt0088847,12.838,1985-02-15,51525171,98.0,The Breakfast Club,7.8,4984,50525171.0,5052.52,2,500000.0,2526.26,1985
250,18000000,"['Fantasy', 'Animation', 'Family']",9479,tt0107688,14.43,1993-10-09,75634409,76.0,The Nightmare Before Christmas,7.8,5419,57634409.0,320.19,3,6000000.0,106.73,1993
251,6900000,"['Animation', 'Adventure', 'Drama', 'Fantasy', 'Family']",16859,tt0097814,18.703,1989-07-29,18172849,103.0,Kiki's Delivery Service,7.8,1818,11272849.0,163.37,5,1380000.0,32.67,1989
252,829000,"['Thriller', 'Crime']",1480,tt0052311,9.316,1958-03-30,2247465,95.0,Touch of Evil,7.8,737,1418465.0,171.11,2,414500.0,85.56,1958
253,12500000,['Comedy'],9421,tt0119038,6.939,1998-04-15,78599508,80.0,The Dinner Game,7.8,1010,66099508.0,528.8,1,12500000.0,528.8,1998
254,21000000,"['Crime', 'Drama']",1646,tt0463998,12.071,2007-01-05,41170784,123.0,Freedom Writers,7.8,990,20170784.0,96.05,2,10500000.0,48.02,2007
255,1800000,"['Crime', 'Drama', 'Thriller']",968,tt0072890,13.53,1975-08-11,46665856,125.0,Dog Day Afternoon,7.8,1478,44865856.0,2492.55,3,600000.0,830.85,1975
256,15000000,['Drama'],873,tt0088939,8.809,1985-12-18,146292009,154.0,The Color Purple,7.8,846,131292009.0,875.28,1,15000000.0,875.28,1985
257,94000000,"['Animation', 'Family']",12,tt0266543,32.034,2003-05-30,940335536,100.0,Finding Nemo,7.8,12945,846335536.0,900.36,2,47000000.0,450.18,2003
258,40000000,"['Mystery', 'Thriller', 'Comedy', 'Crime', 'Drama']",546554,tt8946378,108.054,2019-11-27,163700000,131.0,Knives Out,7.8,2483,123700000.0,309.25,5,8000000.0,61.85,2019
259,2500000,"['Adventure', 'Comedy', 'Drama']",371645,tt4698684,8.838,2016-03-31,23200000,101.0,Hunt for the Wilderpeople,7.8,1077,20700000.0,828.0,3,833333.33,276.0,2016
260,1200000,"['Crime', 'Thriller']",845,tt0044079,12.699000000000002,1951-06-30,7000000,101.0,Strangers on a Train,7.8,817,5800000.0,483.33,2,600000.0,241.66,1951
261,1400000,"['Drama', 'Adventure']",336808,tt4285496,6.877000000000001,2015-05-25,1320005,125.0,Embrace of the Serpent,7.8,249,-79995.0,-5.71,2,700000.0,-2.86,2015
262,10000000,"['Crime', 'Drama', 'Thriller']",553,tt0276919,12.175,2003-05-19,16680836,178.0,Dogville,7.8,1382,6680836.0,66.81,3,3333333.33,22.27,2003
263,9500000,"['Drama', 'Romance']",110160,tt1650048,5.699,2012-05-18,12250,168.0,Laurence Anyways,7.8,425,-9487750.0,-99.87,2,4750000.0,-49.94,2012
264,1448864,"['Drama', 'War']",143,tt0020629,6.893,1930-04-29,3270000,133.0,All Quiet on the Western Front,7.8,347,1821136.0,125.69,2,724432.0,62.84,1930
265,4000000,['Comedy'],583,tt0079470,14.106,1979-08-17,20045115,94.0,Life of Brian,7.8,2464,16045115.0,401.13,1,4000000.0,401.13,1979
266,3200000,"['Horror', 'Drama', 'Mystery']",805,tt0063522,14.501,1968-06-12,33395426,137.0,Rosemary's Baby,7.8,2078,30195426.0,943.61,3,1066666.67,314.54,1968
267,97000000,"['Action', 'Drama', 'Science Fiction']",263115,tt3315342,26.614,2017-02-28,619021436,137.0,Logan,7.8,13590,522021436.0,538.17,3,32333333.33,179.39,2017
268,3200000,"['Crime', 'Drama']",903,tt0061512,10.323,1967-06-22,16217773,127.0,Cool Hand Luke,7.8,722,13017773.0,406.81,2,1600000.0,203.4,1967
269,10000000,['Drama'],404,tt0166896,9.527000000000001,1999-10-15,6203044,112.0,The Straight Story,7.8,729,-3796956.0,-37.97,1,10000000.0,-37.97,1999
270,159000000,"['Crime', 'History', 'Drama']",398978,tt1302006,38.023,2019-11-01,607420,209.0,The Irishman,7.8,2761,-158392580.0,-99.62,3,53000000.0,-33.21,2019
271,97600000,"['Drama', 'Action']",359724,tt1950186,59.776,2019-11-13,220803003,152.0,Ford v Ferrari,7.8,1721,123203003.0,126.23,2,48800000.0,63.12,2019
272,2000000,"['Crime', 'Drama', 'Mystery', 'Thriller']",10633,tt0061811,8.796,1967-08-02,27379978,109.0,In the Heat of the Night,7.8,470,25379978.0,1269.0,4,500000.0,317.25,1967
273,12000000,"['Drama', 'Romance']",26022,tt1188996,9.398,2010-02-11,42345360,165.0,My Name Is Khan,7.8,452,30345360.0,252.88,2,6000000.0,126.44,2010
274,2200000,"['Thriller', 'Drama']",982,tt0056218,8.183,1962-10-24,7700000,126.0,The Manchurian Candidate,7.8,323,5500000.0,250.0,2,1100000.0,125.0,1962
275,14000000,"['Drama', 'Romance']",142,tt0388795,15.692,2005-09-10,178043761,134.0,Brokeback Mountain,7.8,3872,164043761.0,1171.74,2,7000000.0,585.87,2005
276,115000000,"['Animation', 'Comedy', 'Family']",585,tt0198781,30.026999999999997,2001-11-01,562816256,92.0,"Monsters, Inc.",7.8,12034,447816256.0,389.41,3,38333333.33,129.8,2001
277,48000000,"['Adventure', 'Action']",89,tt0097576,18.46,1989-05-24,474171806,127.0,Indiana Jones and the Last Crusade,7.8,6086,426171806.0,887.86,2,24000000.0,443.93,1989
278,10000000,"['Thriller', 'Crime']",107,tt0208092,15.0,2000-09-01,83557872,103.0,Snatch,7.8,5348,73557872.0,735.58,2,5000000.0,367.79,2000
279,35000000,"['Crime', 'Mystery']",2118,tt0119488,15.658,1997-09-19,126216940,138.0,L.A. Confidential,7.8,2609,91216940.0,260.62,2,17500000.0,130.31,1997
280,25000000,"['Drama', 'Action']",59440,tt1291584,15.245,2011-09-09,23057115,140.0,Warrior,7.8,2461,-1942885.0,-7.77,2,12500000.0,-3.88,2011
281,13000000,"['Comedy', 'Drama']",297222,tt2338151,11.838,2014-12-18,120000000,153.0,PK,7.8,500,107000000.0,823.08,2,6500000.0,411.54,2014
