,budget,genres,id,imdb_id,popularity,release_date,revenue,runtime,title,vote_average,vote_count
5203,36000000,"['Action', 'Drama']",8409,tt0266465,10.353,2003-04-04,44350926,109.0,A Man Apart,6.0,479
5204,25000000,['Comedy'],11419,tt0120434,7.523,1997-02-13,36400360,93.0,Vegas Vacation,6.0,314
5205,0,"['Drama', 'Romance']",7548,tt0375920,9.837,2004-09-16,0,114.0,The Libertine,6.0,280
5206,7000000,"['Comedy', 'Drama', 'Romance']",39053,tt1336617,8.472,2010-06-18,0,91.0,Cyrus,6.0,222
5207,36000000,"['Science Fiction', 'Comedy', 'Adventure']",23048,tt1231587,12.002,2010-03-26,64572262,101.0,Hot Tub Time Machine,6.0,1544
5208,0,"['Music', 'Comedy']",8873,tt0108525,7.446,1993-12-10,47965000,95.0,Wayne's World 2,6.0,568
5209,0,['Comedy'],85041,tt2174031,5.975,2012-01-04,0,100.0,Immaturi - Il viaggio,6.0,446
5210,8000000,"['Drama', 'Thriller']",317744,tt1629242,10.348,2015-05-06,0,91.0,Careful What You Wish For,6.0,249
5211,0,['Comedy'],58013,tt1680095,6.585,2010-12-17,0,100.0,The Santa Claus Gang,6.0,698
5212,1500000,"['Science Fiction', 'Thriller']",174675,tt2317225,7.236,2013-04-25,314131,92.0,The Machine,6.0,506
5213,0,"['Thriller', 'Drama']",258363,tt3147312,7.573,2015-04-12,0,88.0,Desierto,6.0,201
5214,40000000,['Comedy'],257091,tt2561572,12.019,2015-03-26,111811453,100.0,Get Hard,6.0,1660
5215,30000000,"['Action', 'Drama', 'Crime', 'Thriller', 'Mystery']",11702,tt0120008,6.012,1998-02-06,19204929,87.0,The Replacement Killers,6.0,218
5216,110000000,"['Action', 'Science Fiction', 'Thriller', 'Drama']",315837,tt1219827,21.24,2017-03-29,169801921,107.0,Ghost in the Shell,6.0,5663
5217,20000000,"['Action', 'Comedy', 'Crime']",10023,tt0092925,7.415,1987-06-25,66673516,106.0,Dragnet,6.0,245
5218,133000000,"['Fantasy', 'Family', 'Comedy']",10137,tt0164912,12.391,1999-01-18,300135367,84.0,Stuart Little,6.0,2622
5219,35000000,"['Comedy', 'Romance']",34806,tt1212436,10.511,2010-04-23,77477008,106.0,The Back-Up Plan,6.0,914
5220,0,['Science Fiction'],506072,tt7946422,9.209,2018-10-02,0,98.0,Prospect,6.0,232
5221,40000000,"['Action', 'Comedy']",331313,tt2387499,9.353,2016-10-20,29918745,105.0,Keeping Up with the Joneses,6.0,1266
5222,0,"['Drama', 'Thriller']",270302,tt2717860,7.615,2014-09-19,2146041,107.0,The Riot Club,6.0,761
5223,10000000,"['Comedy', 'Romance', 'Drama']",366514,tt4699388,6.15,2016-05-04,0,98.0,Up for Love,6.0,445
5224,80000000,"['Action', 'Thriller', 'Crime']",9257,tt0257076,12.896,2003-08-08,116643346,117.0,S.W.A.T.,6.0,1403
5225,0,"['Drama', 'Romance']",426238,tt6303866,6.549,2017-08-25,0,95.0,Beach Rats,6.0,317
5226,0,['Comedy'],66118,tt1821362,5.9,2011-07-05,0,94.0,Case départ,6.0,263
5227,0,"['Action', 'Drama', 'Mystery', 'Thriller', 'Crime']",9415,tt0119731,10.91,1997-04-18,25804707,107.0,Murder at 1600,6.0,252
5228,0,['Comedy'],243442,tt3004278,5.508,2013-12-12,0,95.0,Un fantastico via vai,6.0,222
5229,16000000,"['Horror', 'Thriller']",10781,tt0420294,11.237,2006-10-06,51764406,91.0,The Texas Chainsaw Massacre: The Beginning,6.0,950
5230,60000000,"['Action', 'Thriller']",267860,tt3300542,18.751,2016-03-02,205754447,99.0,London Has Fallen,6.0,2939
5231,87500000,"['Science Fiction', 'Drama', 'Thriller', 'Adventure', 'Mystery']",419704,tt2935510,323.546,2019-09-17,127175922,123.0,Ad Astra,6.0,2483
5232,0,"['Comedy', 'Drama']",24795,tt0109127,6.916,1994-07-15,50236831,102.0,Angels in the Outfield,6.0,249
5233,0,['Comedy'],175116,tt2751576,5.061,2013-03-14,0,,Out of the Blue,6.0,220
5234,60000000,"['Comedy', 'Family']",9641,tt0452598,8.454,2005-12-21,129181830,94.0,Cheaper by the Dozen 2,6.0,1248
5235,28000000,"['Drama', 'Romance']",192145,tt2343793,9.28,2013-09-09,1749201,137.0,Third Person,6.0,385
5236,0,"['Comedy', 'Drama', 'Romance']",1901,tt0385267,10.451,2004-12-29,0,109.0,In Good Company,6.0,381
5237,3500000,"['Adventure', 'Action', 'Animation', 'Science Fiction']",408648,tt6556890,9.41,2017-08-14,0,74.0,Batman and Harley Quinn,6.0,333
5238,33000000,['Comedy'],316023,tt2823054,9.516,2016-06-15,77068246,98.0,Mike and Dave Need Wedding Dates,6.0,1718
5239,0,"['Drama', 'Thriller']",309242,tt2349144,6.24,2015-07-04,130541,108.0,Mississippi Grind,6.0,261
5240,0,"['Drama', 'Romance']",140222,tt1976989,7.451,2013-03-22,19684,92.0,Love and Honor,6.0,247
5241,8000000,"['Adventure', 'Comedy', 'Drama']",232572,tt1178665,7.766,2015-09-02,35991087,104.0,A Walk in the Woods,6.0,438
5242,13000000,"['Comedy', 'Crime', 'Thriller']",2084,tt0188453,8.211,2001-09-06,0,93.0,Birthday Girl,6.0,219
5243,56000000,"['Comedy', 'Family']",10022,tt0395699,11.579,2005-03-04,198636868,95.0,The Pacifier,6.0,1872
5244,35000000,"['Comedy', 'Crime', 'Drama', 'Thriller']",9910,tt0417217,8.869,2005-10-07,30526509,122.0,Two for the Money,6.0,330
5245,0,"['Comedy', 'Family', 'Science Fiction']",10748,tt0964587,10.929,2007-12-21,0,101.0,St. Trinian's,6.0,302
5246,6000000,['Horror'],103620,tt2103217,11.501,2012-12-26,31081,89.0,Maniac,6.0,526
5247,0,"['Thriller', 'Mystery']",220286,tt2039345,6.203,2013-10-11,0,90.0,Grand Piano,6.0,318
5248,20000000,"['Action', 'Thriller', 'Crime']",15092,tt1121931,15.443,2009-04-16,34560577,96.0,Crank: High Voltage,6.0,1614
5249,0,['Action'],479040,tt6684714,9.281,2018-01-12,0,86.0,Acts of Violence,6.0,212
5250,55000000,"['Comedy', 'Fantasy', 'Romance']",13477,tt1185416,8.923,2010-01-29,43042835,91.0,When in Rome,6.0,801
5251,20000000,"['Action', 'Adventure', 'Drama']",263341,tt2652118,12.184,2016-02-18,0,103.0,"Crouching Tiger, Hidden Dragon: Sword of Destiny",6.0,329
5252,0,['Comedy'],432618,tt6144762,6.228,2017-10-11,0,90.0,Coexister,6.0,242
5253,25000000,"['Comedy', 'Drama', 'Romance']",353069,tt4824302,9.147,2016-04-28,48418160,118.0,Mother's Day,6.0,876
5254,0,"['Drama', 'Romance', 'Music']",85373,tt1718903,10.496,2012-03-30,0,85.0,StreetDance 2,6.0,239
5255,15000000,['Comedy'],208134,tt3063516,9.654,2013-10-22,151831537,92.0,Jackass Presents: Bad Grandpa,6.0,1009
5256,0,"['Action', 'Drama', 'Horror', 'Mystery', 'Thriller']",41215,tt1181791,6.92,2010-06-07,265318,102.0,Black Death,6.0,481
5257,30000000,"['Romance', 'Drama']",215211,tt2095649,7.367,2014-05-14,26576000,103.0,Grace of Monaco,6.0,398
5258,0,"['Mystery', 'Drama', 'Crime', 'Thriller']",146223,tt2218003,8.013,2013-08-28,5750401,96.0,Closed Circuit,6.0,268
5259,0,"['Family', 'Adventure', 'Comedy', 'Fantasy']",9564,tt0133385,13.37,1999-02-01,1644060,109.0,Asterix & Obelix Take on Caesar,6.0,1080
5260,50000000,"['Family', 'Comedy', 'Animation', 'Adventure']",387592,tt4701724,8.555,2018-01-26,53431158,89.0,Early Man,6.0,400
5261,79000000,"['Adventure', 'Action', 'Science Fiction']",72545,tt1397514,12.973,2012-01-19,355692760,94.0,Journey 2: The Mysterious Island,6.0,2480
5262,40000000,"['Comedy', 'Romance']",9889,tt0256380,15.121,2001-11-01,141069860,114.0,Shallow Hal,6.0,1705
5263,7600000,"['Comedy', 'Crime']",10157,tt0089822,10.053,1985-03-28,55600000,87.0,Police Academy 2: Their First Assignment,6.0,772
5264,0,"['Thriller', 'Comedy', 'Action']",121824,tt1389096,9.136,2013-01-31,0,95.0,Stand Up Guys,6.0,527
5265,50000000,"['Drama', 'Comedy', 'Romance']",4599,tt0350028,6.9,2004-05-27,49718611,119.0,Raising Helen,6.0,434
5266,40000000,"['Comedy', 'Fantasy', 'Science Fiction']",2687,tt0104850,6.299,1992-02-28,14358033,99.0,Memoirs of an Invisible Man,6.0,265
5267,200000000,"['Action', 'Science Fiction', 'Thriller']",534,tt0438488,23.416,2009-05-20,371353001,115.0,Terminator Salvation,6.0,4190
5268,150000000,"['Fantasy', 'Adventure', 'Action', 'Comedy', 'Drama']",27022,tt0963966,17.632,2010-07-13,215283742,109.0,The Sorcerer's Apprentice,6.0,3277
5269,15000000,['Comedy'],951,tt0099938,6.226,1990-12-21,201957688,111.0,Kindergarten Cop,6.0,1388
5270,17000000,"['Drama', 'Romance']",10068,tt0091635,10.115,1986-02-14,6735922,117.0,Nine 1/2 Weeks,6.0,441
5271,38000000,"['Thriller', 'Action', 'Comedy', 'Crime', 'Drama']",11595,tt0099044,7.815,1990-06-08,153518974,95.0,Another 48 Hrs.,6.0,403
5272,10000000,"['Comedy', 'Drama', 'Romance']",11431,tt0332047,8.209,2005-04-06,0,103.0,Fever Pitch,6.0,377
5273,23000000,"['Comedy', 'Romance']",12658,tt0244970,8.195,2001-03-30,0,97.0,Someone Like You...,6.0,217
5274,217000000,"['Action', 'Science Fiction', 'Thriller', 'Adventure']",335988,tt3371366,20.95,2017-06-16,605425157,149.0,Transformers: The Last Knight,6.0,3635
5275,24000000,"['Comedy', 'War']",10313,tt1234548,10.779,2009-10-17,68729358,93.0,The Men Who Stare at Goats,6.0,1416
5276,500000,"['Comedy', 'Drama', 'Fantasy', 'Horror', 'Mystery']",45649,tt1612774,8.548,2010-07-09,98017,85.0,Rubber,6.0,485
5277,20000000,"['Comedy', 'Drama', 'Romance']",7511,tt0434139,7.863,2006-09-10,0,115.0,The Last Kiss,6.0,228
5278,63000000,"['Action', 'Adventure', 'Thriller', 'War']",1370,tt0095956,15.729,1988-05-24,189015611,102.0,Rambo III,6.0,1602
5279,70000000,"['Comedy', 'Romance']",4806,tt0163187,8.062,1999-07-30,309457509,116.0,Runaway Bride,6.0,1152
5280,60000000,"['Horror', 'Mystery', 'Thriller']",11015,tt0120004,7.24,1997-01-10,33956608,110.0,The Relic,6.0,243
5281,75000000,"['Animation', 'Action', 'Comedy', 'Family']",10555,tt0307453,17.862,2004-09-20,367275019,90.0,Shark Tale,6.0,4143
5282,6000000,['Comedy'],12309,tt0086927,9.303,1984-06-29,38435947,105.0,Bachelor Party,6.0,307
5283,0,"['Family', 'Animation', 'Adventure']",19165,tt0123950,7.971,1997-09-12,0,74.0,The Land Before Time V: The Mysterious Island,6.0,211
5284,2000000,"['Comedy', 'Horror', 'Science Fiction']",16296,tt0095444,8.24,1988-05-27,43625095,88.0,Killer Klowns from Outer Space,5.9,360
5285,50000000,['Action'],9208,tt0115759,11.449,1996-02-09,150270147,108.0,Broken Arrow,5.9,810
5286,75000000,"['Action', 'Adventure', 'Thriller']",11678,tt0190865,9.318,2000-12-08,215663859,124.0,Vertical Limit,5.9,560
5287,6000000,"['Comedy', 'Romance']",11452,tt0283111,9.477,2002-03-29,20000000,92.0,National Lampoon's Van Wilder,5.9,1215
5288,0,['Comedy'],456165,tt6859418,5.373,2018-02-28,0,107.0,Family Is Family,5.9,458
5289,0,['Comedy'],31203,tt1264904,6.36,2009-09-30,0,91.0,Little Nicholas,5.9,719
5290,0,"['Adventure', 'Family']",74945,tt1837587,4.883,2011-09-20,0,100.0,War of the Buttons,5.9,305
5291,0,['Comedy'],563907,tt7475206,6.167,2019-01-10,0,0.0,Non ci resta che il crimine,5.9,205
5292,23000000,['Comedy'],10663,tt0120484,10.091,1998-11-06,185991646,90.0,The Waterboy,5.9,989
5293,49000000,"['Action', 'Science Fiction', 'Thriller']",10796,tt0267804,9.629,2001-11-02,72700000,87.0,The One,5.9,818
5294,0,"['Romance', 'Drama']",172533,tt2265398,7.381,2013-08-23,343341,90.0,Drinking Buddies,5.9,539
5295,13000000,"['Crime', 'Drama', 'Thriller']",37414,tt0954947,8.265,2010-02-19,0,109.0,The Killer Inside Me,5.9,342
5296,0,"['Thriller', 'Mystery', 'Science Fiction']",34069,tt0381940,6.233,2009-09-24,0,120.0,Cargo,5.9,221
5297,3000000,['Comedy'],18892,tt0155776,7.251,1999-01-30,3076820,87.0,Jawbreaker,5.9,226
5298,10000000,"['Romance', 'Drama']",434203,tt6408226,12.257,2017-11-03,0,112.0,Newness,5.9,315
5299,150000000,"['Adventure', 'Family', 'Fantasy']",266647,tt3332064,12.841,2015-09-24,128388320,111.0,Pan,5.9,1912
5300,14000000,"['Horror', 'Thriller']",77883,tt0431021,12.457,2012-08-30,85446075,92.0,The Possession,5.9,1027
5301,40000000,"['Action', 'Horror', 'Science Fiction']",173897,tt2592614,0.749,2016-12-23,312242626,107.0,Resident Evil: The Final Chapter,5.9,1722
5302,5000000,['Horror'],72571,tt1778304,10.605,2011-10-19,205703818,83.0,Paranormal Activity 3,5.9,1349
5303,90000000,"['Adventure', 'Family', 'Fantasy']",76285,tt1854564,15.724,2013-08-07,199850315,106.0,Percy Jackson: Sea of Monsters,5.9,3471
5304,48000000,['Comedy'],4256,tt0306047,14.189,2003-10-24,220673217,84.0,Scary Movie 3,5.9,2371
5305,0,"['Action', 'Thriller']",14636,tt0443473,9.33,2007-04-27,8642858,113.0,The Condemned,5.9,404
5306,4500000,"['Romance', 'Adventure', 'Drama']",5689,tt0080453,11.396,1980-07-05,58853106,104.0,The Blue Lagoon,5.9,980
5307,50000000,"['Adventure', 'Comedy', 'Family', 'Crime']",11212,tt0109190,11.785,1994-07-01,16671505,99.0,Baby's Day Out,5.9,671
5308,70000000,"['Action', 'Science Fiction', 'Thriller']",1738,tt0435705,16.312,2007-04-24,76066841,96.0,Next,5.9,1761
5309,50000000,"['Action', 'Thriller', 'Drama']",522938,tt1206885,37.36,2019-09-19,91490353,89.0,Rambo: Last Blood,5.9,1284
5310,18000000,"['Drama', 'Romance']",25643,tt0899106,10.92,2009-09-18,36133014,109.0,Love Happens,5.9,399
5311,15000000,"['Thriller', 'Science Fiction', 'Action']",406761,tt5834262,11.781,2018-06-07,12371132,94.0,Hotel Artemis,5.9,723
5312,63000000,"['Comedy', 'Crime', 'Science Fiction']",818,tt0295178,15.717,2002-07-26,296655431,94.0,Austin Powers in Goldmember,5.9,1943
5313,0,"['Adventure', 'Horror', 'Thriller']",34480,tt1073105,11.641,2009-10-14,0,94.0,The Descent: Part 2,5.9,571
5314,3000000,"['Horror', 'Mystery', 'Thriller']",10225,tt0091080,9.534,1986-08-01,19472057,86.0,Friday the 13th Part VI: Jason Lives,5.9,529
5315,45000000,"['Action', 'Adventure', 'Drama', 'Thriller']",11866,tt0377062,8.727,2004-12-17,21009180,113.0,Flight of the Phoenix,5.9,486
5316,0,"['Drama', 'Comedy']",9466,tt0120533,7.633,1998-09-07,0,113.0,Celebrity,5.9,224
5317,3500000,"['Thriller', 'Horror']",460019,tt6772950,12.378,2018-04-12,94841481,100.0,Truth or Dare,5.9,2425
5318,25000000,"['Drama', 'Crime']",48838,tt1213648,9.1,2010-11-10,4644108,103.0,London Boulevard,5.9,444
5319,30000000,['Comedy'],266294,tt1850457,9.051,2015-12-18,105011053,118.0,Sisters,5.9,1004
5320,116000000,"['Action', 'Adventure', 'Thriller', 'Drama']",9619,tt0118928,9.389,1997-02-07,178127760,108.0,Dante's Peak,5.9,926
5321,34000000,"['Adventure', 'Animation', 'Comedy', 'Family']",1273,tt0453556,12.592,2007-03-23,95608995,90.0,TMNT,5.9,626
5322,20000000,"['Comedy', 'Romance']",487297,tt7634968,11.243,2019-02-08,69766483,117.0,What Men Want,5.9,622
5323,14100000,"['Crime', 'Mystery', 'Thriller']",12245,tt0488604,10.171,2008-01-18,0,107.0,The Oxford Murders,5.9,364
5324,0,"['Adventure', 'Comedy', 'Drama', 'Family', 'TV Movie']",60803,tt1754799,6.518,2011-03-25,0,79.0,The Suite Life Movie,5.9,306
5325,33000000,"['Comedy', 'Drama']",12596,tt0120797,6.503,1999-04-23,0,124.0,Pushing Tin,5.9,213
5326,2600000,"['Horror', 'Thriller']",9730,tt0087298,8.664,1984-04-13,32980880,91.0,Friday the 13th: The Final Chapter,5.9,588
5327,42000000,['Thriller'],2057,tt0218922,13.365,2001-05-08,35402320,118.0,Original Sin,5.9,438
5328,15000000,"['Thriller', 'Mystery', 'Crime', 'Drama']",70577,tt1536410,7.061,2011-10-25,0,102.0,Faces in the Crowd,5.9,260
5329,20000000,"['Comedy', 'Drama', 'Romance', 'Thriller']",9895,tt0483726,7.681,2006-10-09,41237648,115.0,Man of the Year,5.9,233
5330,60000000,"['Action', 'Crime', 'Drama', 'Thriller']",13389,tt1034331,9.09,2008-09-11,73174566,101.0,Righteous Kill,5.9,701
5331,150000000,"['Action', 'Science Fiction', 'Horror']",345940,tt4779682,21.685,2018-08-09,315960074,113.0,The Meg,5.9,3586
5332,15000,"['Horror', 'Mystery']",23827,tt1179904,14.949,2009-09-25,193355800,86.0,Paranormal Activity,5.9,3125
5333,40000000,['Comedy'],32823,tt1226229,8.069,2010-06-04,90029656,109.0,Get Him to the Greek,5.9,1099
5334,35000000,"['Comedy', 'Family']",15189,tt0785006,8.867,2009-01-16,117000198,100.0,Hotel for Dogs,5.9,532
5335,0,"['Comedy', 'Crime', 'Action']",9644,tt0107659,7.712,1993-02-04,0,84.0,National Lampoon's Loaded Weapon 1,5.9,352
5336,0,"['Action', 'Comedy', 'Drama', 'Family']",11164,tt0109520,9.133,1994-03-25,45610410,106.0,D2: The Mighty Ducks,5.9,286
5337,60000000,"['Action', 'Thriller', 'Crime']",5820,tt0443632,11.836,2006-04-19,77920346,108.0,The Sentinel,5.9,408
5338,0,"['Comedy', 'Drama', 'Romance']",2313,tt0387514,9.913,2005-09-21,0,102.0,Prime,5.9,525
5339,75000000,"['Mystery', 'Thriller', 'Drama']",207932,tt3062096,12.941,2016-10-13,220021259,121.0,Inferno,5.9,4232
5340,125000000,"['Action', 'Comedy', 'Science Fiction']",262841,tt3095734,9.295,2016-12-26,64493915,105.0,Monster Trucks,5.9,478
5341,3500000,"['Horror', 'Thriller']",13474,tt0804516,9.285,2007-11-09,7766240,98.0,P2,5.9,377
5342,0,['Comedy'],315319,tt3907790,6.147,2015-01-02,0,110.0,We Accept Miracles,5.9,320
5343,0,['Comedy'],369780,tt4741686,5.499,2016-02-10,0,94.0,"Josephine, Pregnant & Fabulous",5.9,204
5344,170000000,"['Adventure', 'Fantasy', 'Drama']",58595,tt1735898,17.048,2012-05-30,396600000,127.0,Snow White and the Huntsman,5.9,5761
5345,17000000,"['Horror', 'Thriller']",11675,tt0120694,6.51,1998-08-05,55041738,86.0,Halloween H20: 20 Years Later,5.9,804
5346,60000000,"['Romance', 'Comedy', 'Crime']",16558,tt1135487,9.19,2009-03-19,78146652,125.0,Duplicity,5.9,399
5347,10000000,"['Comedy', 'Drama', 'Mystery']",252512,tt1791682,6.432,2015-04-03,7587485,97.0,While We're Young,5.9,690
5348,30000000,"['Fantasy', 'Horror', 'Thriller', 'Science Fiction']",4961,tt0119675,9.045,1997-08-22,25480490,105.0,Mimic,5.9,495
5349,25000000,"['Drama', 'Mystery', 'Thriller', 'Romance']",13944,tt0449487,7.438,2008-09-26,2000000,93.0,Passengers,5.9,392
5350,110000000,"['Comedy', 'Science Fiction']",479455,tt2283336,22.083,2019-06-12,252608480,115.0,Men in Black: International,5.9,2102
5351,0,['Comedy'],21427,tt0449851,6.518,2006-03-29,29326868,85.0,The Valet,5.9,327
5352,45000000,"['Action', 'Science Fiction', 'Adventure', 'Comedy', 'Family']",88751,tt0373051,11.801,2008-07-10,101702060,93.0,Journey to the Center of the Earth,5.9,3042
5353,80000000,['Comedy'],109418,tt2191701,14.591,2013-07-11,246984278,100.0,Grown Ups 2,5.9,2377
5354,35000000,"['Thriller', 'Drama', 'Action']",134411,tt0882977,12.022,2013-02-21,42930462,112.0,Snitch,5.9,1607
5355,20000000,"['Drama', 'Crime', 'Thriller']",13279,tt0947802,10.15,2008-09-19,27640028,110.0,Lakeview Terrace,5.9,577
5356,0,"['Animation', 'Science Fiction', 'Family']",18890,tt0108526,8.94,1993-11-24,9317021,72.0,We're Back! A Dinosaur's Story,5.9,255
5357,15000000,"['Drama', 'Thriller', 'Mystery']",28211,tt1352824,9.56,2009-03-25,8459458,96.0,Chloe,5.9,1048
5358,0,"['Drama', 'Action', 'Crime', 'Thriller', 'Mystery']",228968,tt2917388,8.8,2015-03-12,2633527,95.0,Kidnapping Mr. Heineken,5.9,351
5359,8000000,"['Crime', 'Thriller']",240916,tt2304953,7.918,2014-01-17,0,91.0,Reasonable Doubt,5.9,367
5360,20000000,"['Drama', 'Mystery', 'Thriller', 'Romance']",10740,tt0337876,7.633,2004-10-29,0,100.0,Birth,5.9,351
5361,0,"['Drama', 'Romance']",60281,tt1595656,9.647,2013-02-22,587615,112.0,To the Wonder,5.9,290
5362,45000000,"['Comedy', 'Family', 'Romance']",13499,tt0443295,8.954,2005-11-23,72028752,90.0,"Yours, Mine & Ours",5.9,487
5363,0,['Comedy'],305932,tt4189442,6.164,2014-12-12,0,85.0,Expelled,5.9,387
5364,3000000,"['Horror', 'Science Fiction']",38541,tt1535616,7.659,2011-03-13,22000,112.0,The Divide,5.9,349
5365,40000000,"['Action', 'War']",340945,tt2032572,10.532,2016-09-22,0,128.0,USS Indianapolis: Men of Courage,5.9,367
5366,0,"['Horror', 'Thriller']",526051,tt5834760,9.767,2018-10-12,0,103.0,Look Away,5.9,279
5367,0,['Comedy'],487004,tt7533956,5.855,2018-03-28,0,0.0,The Full House,5.9,204
5368,42000000,"['Fantasy', 'Thriller', 'Horror']",49730,tt1486185,16.349,2011-03-11,89162162,100.0,Red Riding Hood,5.9,2108
5369,140000000,"['Adventure', 'Action', 'Thriller']",36669,tt0246460,20.1,2002-11-17,431971116,133.0,Die Another Day,5.9,2071
5370,110000000,"['Animation', 'Family']",13700,tt0299172,15.159,2004-04-02,103951461,76.0,Home on the Range,5.9,1178
5371,40000000,"['Drama', 'War']",293767,tt2513074,9.492,2016-11-10,30930984,113.0,Billy Lynn's Long Halftime Walk,5.9,338
5372,0,"['Drama', 'Music']",429202,tt5960374,10.665,2018-12-07,1330828,114.0,Vox Lux,5.9,201
5373,24000000,"['Comedy', 'Drama', 'Romance']",15019,tt0466839,10.187,2007-05-11,9576495,97.0,I Could Never Be Your Woman,5.9,216
5374,30000000,"['Romance', 'Comedy']",11648,tt0417001,11.255,2005-07-21,58405313,98.0,Must Love Dogs,5.9,280
5375,29000000,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']",9449,tt0118755,8.162,1997-12-11,0,86.0,The Borrowers,5.9,274
5376,0,"['Comedy', 'Romance']",10033,tt0433400,8.832,2005-11-23,50817508,96.0,Just Friends,5.9,882
5377,17000000,"['Comedy', 'Family', 'Drama']",333348,tt2279339,13.175,2015-11-12,42426912,107.0,Love the Coopers,5.9,452
5378,0,"['Horror', 'Comedy']",419479,tt4225622,11.826,2017-10-13,0,85.0,The Babysitter,5.9,1841
5379,33000000,"['Fantasy', 'Romance']",197796,tt2316801,7.973,2014-02-12,49100000,112.0,Beauty and the Beast,5.9,1391
5380,0,"['Science Fiction', 'Thriller', 'Drama', 'Action']",429415,tt3201640,8.567,2018-07-26,0,96.0,Extinction,5.9,982
5381,200000000,"['Animation', 'Family', 'Adventure', 'Comedy']",49013,tt1216475,26.309,2011-06-11,559852396,106.0,Cars 2,5.9,4612
5382,3000000,"['Romance', 'Comedy', 'Drama']",138697,tt2229499,13.839,2013-07-26,0,90.0,Don Jon,5.9,2955
5383,105000000,"['Adventure', 'Animation', 'Family', 'Comedy']",278154,tt3416828,13.848,2016-06-23,408579038,100.0,Ice Age: Collision Course,5.9,2713
5384,55000000,"['Thriller', 'Action']",9566,tt0116277,6.655,1996-08-15,18626419,116.0,The Fan,5.9,406
5385,22000000,"['Horror', 'Mystery', 'Thriller']",41505,tt1179069,11.254,2010-03-27,851517,112.0,Shelter,5.9,403
5386,24000000,"['Action', 'Crime', 'Drama', 'Thriller']",1620,tt0465494,12.971,2007-11-21,99965753,89.0,Hitman,5.9,1901
5387,10000000,"['Crime', 'Comedy', 'Romance']",10833,tt0125022,12.927,2001-03-23,0,123.0,Heartbreakers,5.9,500
